row	col	weight
LOC653720	MED1	0.94555660752152
ACTRT1	NOC4L	0.945484562909329
CALN1	SLC25A45	0.945328335016842
LOC641819	SLC16A2	0.945106401270711
TRIML1	ZSWIM4	0.944872940492151
LOC653635	MED1	0.944801259728014
LOC342934	ZNF197	0.944786678963453
CALN1	TRIML1	0.944546281601216
FGF23	LOC653720	0.944175498165832
SLC25A45	ZSWIM4	0.943897683706473
LOC730052	TMEM189.UBE2V1	0.943862586438135
PRTN3	TRIML1	0.943766674536201
FGF23	ZNF576	0.943592027303801
GPR175	LOC642377	0.943425456795026
LYPD3	MED1	0.943374094684119
LOC100129599	LOC100134273	0.943325385840512
LYPD3	TRIML1	0.942920965066626
PRTN3	PSENEN	0.942581621913075
FGF23	TRIML1	0.942517251698183
LOC441377	LOC645979	0.942496352992371
LOC100128196	LOC100133185	0.942325617123036
HBA2	HBB	0.941552488612271
LOC642377	MED1	0.941482984386698
LOC100128196	NSA2	0.941476560465666
LOC646508	MED1	0.941398111544303
LOC641768	LOC645979	0.941336114954439
LOC642377	LOC653635	0.941212538164661
DNA2	TRIML1	0.941112162735076
CALN1	LOC727899	0.940928786915424
ITGA7	LOC641819	0.940753353925425
EPHA8	TRIML1	0.940162806304749
LOC646508	LOC653635	0.94008467286205
LOC642377	LOC646508	0.939990775634882
TREX1	ZNF576	0.939701279879367
LOC389223	LOC644604	0.939448986480711
GPR175	LOC653635	0.938924803219916
GPR175	LOC646508	0.938907364659403
NSA2	TINP1	0.937991164658133
CSF3R	S100A8	0.93773644443472
ACTRT1	SLC25A45	0.93761939013258
LOC644191	RPS26	0.937385349505997
LOC641819	TRIML1	0.937050528543053
DNA2	LYPD3	0.936564035810344
LOC646508	LYPD3	0.936469640088439
LOC653034	TRIML1	0.936436175840626
LOC100134420	PRTN3	0.936192697931608
EPHA8	ZSWIM4	0.936020873307542
ACTRT1	LOC641819	0.935422676923214
LOC100129913	SPTB	0.935402631916158
DPYSL5	GPR175	0.935109485163053
NOC4L	PTPN7	0.93500012907184
GSTT2	GSTT2B	0.934786274064064
PSENEN	TREX1	0.93434154833133
GGT7	GGTL3	0.934226617061074
PTPN7	SLC16A2	0.934032773144298
C14orf174	CALN1	0.933777034903976
LOC100132652	LOC653720	0.933628466295512
FGF23	LOC100130623	0.933344983580934
LOC100132652	TRIML1	0.932899203114488
CALN1	LOC641819	0.932893819756651
ITGA7	NOC4L	0.932398910322959
SIGIRR	ZSWIM4	0.931881429344919
C14orf174	LOC100133600	0.931562192431353
CIDEC	MGST1	0.931407053748377
LOC644191	LOC644934	0.931027420334885
LOC644686	TRIML1	0.93041379866751
LOC100134420	OR52N2	0.929814956028168
NOC4L	SLC25A45	0.92973238842251
EEF1A1	LOC644604	0.929731705321882
LOC727899	TRIML1	0.929687571002368
MED1	TREX1	0.929527081236247
HBA1	HBA2	0.929141206075212
STX10	TRIML1	0.929119747535898
PSENEN	SSX5	0.928838800304516
DPYSL5	LOC642377	0.928649937269152
NOC4L	SLC16A2	0.92841027569999
FTHL3	LOC729009	0.928208535578994
ACTRT1	ITGA7	0.927827169830661
FGF23	LOC100132652	0.927708922026141
COL8A2	STX10	0.927329980667567
LOC653635	STX10	0.927261095969002
C6orf25	MED1	0.927194267873827
LOC653073	TRIML1	0.92700840677832
LOC644686	PSENEN	0.926844327164184
MGST1	PLIN	0.926839007703082
LOC100130623	LOC653720	0.926058452019809
HSFYP1	PRTN3	0.925984711370682
C6orf25	ZNF576	0.925895189131036
ITGB1BP3	LOC342934	0.925894748656681
LOC100133185	TINP1	0.925865686740701
SSX5	TRIML1	0.925671781760912
DGCR6	DGCR6L	0.925654991421649
LOC644330	TPM3	0.925590976521371
LOC100132247	LOC644931	0.925566303137291
OR52N2	TRIML1	0.925548709820158
DPYSL5	LOC653635	0.925399412938194
LOC650646	RPS26P11	0.925151431106969
LOC100128196	TINP1	0.925144743558312
ACTG2	CSRP1	0.925130469942228
OR52N2	ZNF576	0.925051411204577
LOC100133185	NSA2	0.924927071481381
NCRNA00219	TIGA1	0.92481463102138
PRTN3	SSX5	0.924318167342839
FGF23	LOC653034	0.924241789705886
HSFYP1	TRIML1	0.923783134466348
LOC653635	SIGIRR	0.9233433089712
DNA2	STX10	0.923089020086166
CSF3R	S100A9	0.922888039517799
CSF3R	FGR	0.922655553157672
LOC653073	LOC653635	0.922177475818141
LOC440595	LOC644604	0.921804986088121
LOC100132585	NLRP8	0.921777613305875
LOC100129211	LOC728903	0.920864356696505
CLCC1	GPSM2	0.920457802417898
LOC644686	PTPN7	0.920419208583653
C6orf25	LOC653720	0.92022425270108
AKR1C3	AKR1C4	0.919863043909609
LOC727899	SLC25A45	0.919026823071758
LOC727984	LOC729340	0.918983117794242
EPHA10	FGF23	0.918764155662179
RPS6KL1	SLC25A45	0.918491162251612
FABP5	LOC642956	0.918151331507388
LOC100132658	LOC400061	0.91785348926089
LOC644934	RPS26	0.917347117314354
LOC442711	PSENEN	0.917335693616322
HSFYP1	LOC100134420	0.915937387625167
AMAC1L3	TRIML1	0.915904250955124
EPHA8	SIGIRR	0.915822633657058
ACTB	POTEF	0.915781686212665
LOC100190938	LOC255167	0.915675215065175
LOC100190938	LOC90586	0.915662965947339
DHRS7C	LOC201140	0.915573160261842
LOC255167	LOC90586	0.915370567429451
LOC339240	LOC440422	0.915268740096771
CALN1	LOC100133600	0.914931940974605
EEF1A1	LOC440595	0.914501146507455
RNF115	ZNF364	0.914309070171862
ITGB2	LCP1	0.914129482519226
EPHA10	LOC653720	0.914104590694429
CIDEC	PLIN	0.913935089782237
LOC100132761	LOC100133551	0.913896465426422
LOC653034	ZNF576	0.913448241404832
LOC653635	SNX26	0.91314274772797
FLJ36131	LOC100132391	0.912931578415483
HIST2H2AA4	HIST2H2AC	0.91292324130078
LOC653635	RPS6KL1	0.91257547446481
MSL3	MSL3L1	0.912363599132324
LOC100008588	LOC441763	0.912356188782402
LOC728809	ZNF14	0.912280751137067
FLJ36131	NLRP8	0.912246366900848
NLRP8	USP49	0.912114608682702
EPHA10	ZNF576	0.91207057558001
HYAL2	MYL3	0.912036829971776
TNFRSF10C	ZNF576	0.912016708368307
KIAA1751	LOC100132391	0.911928255057049
CCBE1	FLJ36131	0.911691523161377
EID2B	LOC100132391	0.911625097331563
KLHL35	ZSWIM4	0.911326279935335
LOC729340	LOC730255	0.911103691109182
LOC100133516	LOC401098	0.911003117281474
PSENEN	SDC3	0.910883471352651
LCP1	RAC2	0.91077444942572
CCDC125	LOC255167	0.910621697532286
EPHA8	LOC653073	0.910550253793467
CCBE1	NLRP8	0.910487096129722
RPS6KL1	ZSWIM4	0.910349950042756
LOC100133609	MARCH3	0.910098509363839
LOC440595	LOC649150	0.909809006859279
TNFRSF10C	TRIML1	0.909518339793782
CNKSR1	ZNF576	0.909478545891892
LOC388621	LOC645157	0.90915851586149
FLJ43681	LOC642828	0.908897122440151
LOC642828	LOC729340	0.908697860676702
FLJ36131	LOC100128098	0.908374904212431
CD79A	GPR175	0.908267977464954
C14orf174	LOC727899	0.908265332324589
LOC388621	LOC731640	0.908160375216161
CCDC125	LOC100129502	0.908034130802989
AMAC1L3	MED1	0.907717836347087
MED1	MOSPD3	0.907524805840294
MOSPD3	TRIML1	0.907265804400801
HSFYP1	ZNF74	0.907174657505496
AMAC1L3	LOC653720	0.907104099789218
LOC401098	NLRP8	0.906745654252496
LOC642828	LOC653658	0.906450686223262
LOC654155	TRIML1	0.906356096633444
RPS26	RPS26L	0.906292487072271
KLHL35	LOC653635	0.906201976812356
LOC648605	MUSTN1	0.906161622408498
SHROOM4	ZNF69	0.90613061110899
LOC442711	ZNF576	0.90605420137633
TRIML1	ZNF74	0.90604337195136
LCP1	WAS	0.905783472974046
CALN1	IRX1	0.905748955584657
CCBE1	LOC100132585	0.905591040042734
EID2B	LOC100190938	0.905496235964044
LOC388076	LOC642828	0.905229576926109
C2orf69	NLRP8	0.904875411981015
FAM175A	KIAA1751	0.904872357249857
LOC100134420	LOC442711	0.904328745143061
HBD	SNCA	0.904263953466865
DUXAP3	LOC100190938	0.904005703012971
CSRP1	MYL9	0.90394221445649
LOC100128098	LOC100132391	0.903445486395525
CNKSR1	LOC100134420	0.903344848203327
LOC100134420	SDC3	0.90323437475917
KIAA1751	LOC728903	0.903184837227476
LOC100132391	LOC730313	0.902954952395298
FASN	SCD	0.902579843565754
PGAM2	PGAM4	0.902567580311493
ACTRT1	CHD4	0.902559388274296
BMS1P5	LOC100129362	0.902337300558755
LOC100132391	NLRP8	0.902314955822692
LOC100129742	LOC642828	0.90230430307405
COL8A2	RAMP2	0.902210478436378
LOC653034	TNFRSF10C	0.902180044573716
LOC653720	LOC654155	0.901903466972565
FAM39DP	FAM39E	0.901848600721747
CCDC125	DTWD2	0.901840992299915
LOC388707	LOC401537	0.901840157396998
FAM175A	FLJ36131	0.901677797716336
LOC100130980	LOC400963	0.901280809475317
PRTN3	ZNF74	0.901206708202886
C14orf85	EID2B	0.901156233566109
HSFYP1	OR8G2	0.901066278009986
EID2B	LOC730313	0.900856807780335
NLRP8	ZNF738	0.900836680042849
LOC100128098	LOC401098	0.90077124674884
LOC100130707	LOC100132717	0.900700805630886
FAM175A	NLRP8	0.900665081568237
LOC100134420	LOC100134426	0.900660561093241
LOC644928	RPS26L	0.90062518173177
LOC642828	LOC730255	0.900440073239841
COL8A2	TRIML1	0.900033919921673
ACTRT1	SIPA1L3	0.900003867936488
LOC100190938	LOC730313	0.899959408220164
CD79A	LOC642377	0.899794625816284
SNRPN	SNURF	0.899764315316444
ITGB2	RAC2	0.899700701181403
LOC613037	LOC729978	0.899685514202265
LOC23117	LOC729978	0.899575288317688
PTPLAD2	ZNF223	0.89946689011883
LOC100132391	LOC728903	0.899440647047568
DUXAP3	LOC90586	0.899414110016551
LOC100132391	ZNF14	0.899374143607976
LOC100128510	SHROOM4	0.899315296107037
LOC100132391	LOC401098	0.899311266320355
LOC100129211	LOC100132391	0.899299208561131
CDC42BPB	INO80E	0.899295078550373
LOC440353	LOC728888	0.899267139585967
CCDC125	FAM175A	0.899154364461891
C14orf174	TRIML1	0.899106151691688
DMC1	NLRP8	0.899038839415563
SNX26	TRIML1	0.898660444790838
FGF23	SLC30A3	0.898594638520569
LOC644934	RPS26L	0.898470405620718
LOC100132585	LOC389765	0.898325059296458
NLRP8	ZNF14	0.898186977927664
LOC729406	PPP1R14B	0.897996953817738
CLK2	LOC646508	0.897905020094348
FAM63A	SHROOM4	0.897854027367151
AQP9	CSF3R	0.89781676567342
LOC100128084	LOC100132391	0.897783415192475
FLJ36131	KIAA1751	0.897283734904058
DNA2	LOC652045	0.897239266646732
C20orf62	LOC653720	0.897105102535391
CHD3	LOC342934	0.897080522588751
LOC401537	LOC648249	0.896969035976565
OR8G2	TRIML1	0.89680430329966
LOC100132585	LOC401098	0.896653433170843
NLRP8	SPTLC1	0.896281091846557
LOC100128084	NLRP8	0.896238774761067
CALN1	UBE2W	0.896069876434317
LOC100128084	LOC100190938	0.896005082050102
CCDC125	LOC100190938	0.895957953393241
LOC100130623	LOC100132652	0.895877458501676
MYH11	RERGL	0.895758565193718
LOC643733	LOC648470	0.895709154180235
CHD4	NOC4L	0.895610418471583
AHSP	HBD	0.895608520943381
SPTLC1	USP49	0.895548887360187
DMC1	LOC645452	0.895546311483553
FAM175A	LOC100128510	0.89534240839998
LOC653720	TGM3	0.895202236427597
MT1A	MTE	0.89516462844259
CLK2	LOC653635	0.894832190996739
LOC646347	SMS	0.894327474782987
LOC255167	NLRP8	0.89429644579403
CIDEA	CIDEC	0.894232515546877
FLJ43681	RPS28	0.894195425430041
DEM1	LOC100129211	0.894018662747786
LOC100133551	LOC100134654	0.894005321779924
ATP1A3	TRIML1	0.893924403573385
CDKN2AIPNL	LOC728809	0.893890341972308
TNFSF15	TRIM13	0.893834766497198
C9orf25	CALN1	0.893802304053177
LOC652045	LOC653635	0.893733756841699
LOC90586	NLRP8	0.893421596537562
LOC645452	NLRP8	0.89330366365421
NLRP8	SULT1A1	0.893286033339574
C14orf85	LOC100129362	0.892851099337715
LOC388076	LOC729340	0.892728067707569
CCDC125	NLRP8	0.892694388761435
NRGN	PPBP	0.892443216389477
LOC644191	RPS26L	0.89244288968953
FGR	LCP1	0.892413044531079
LOC388458	PRTN3	0.892352989260162
CSF3R	LTB	0.892223698799794
LOC100130070	LOC100132291	0.892135760998199
LOC100132391	LOC728809	0.892053284513212
TGM3	ZNF576	0.892012312604596
LOC100131905	LOC654194	0.891926810756348
LOC100133600	LOC727899	0.891886610842211
DMC1	DUXAP3	0.891854841661731
LOC100134426	TRIML1	0.891770577728667
EEF1A1	LOC389223	0.891762091757032
CSF3R	RGS2	0.891672803403899
LOC388458	TRIML1	0.891666049593272
FTHL8	LOC729009	0.891589683587044
LOC389765	NLRP8	0.891540871284307
EID2B	LOC100129362	0.891450392052876
CSRP1	MYLK	0.891424364375511
LOC649946	LOC728484	0.891306697287199
FAM175A	LOC100129211	0.891306350285321
FLJ36131	LOC100132585	0.89126787997857
FIBCD1	SLC25A45	0.890872239525945
LOC439953	PPIAL4A	0.890831224151862
DTWD2	LOC255167	0.89063574595205
ACTG2	MYL9	0.890515197934746
DUXAP3	NLRP8	0.890503853831555
FAM175A	TRIM13	0.890501055775926
C9orf25	LOC727899	0.890291634669766
LOC100128510	LOC100129211	0.890279720278799
CCBE1	LOC389765	0.89027390002744
FLJ43681	LOC100131205	0.890245571120803
LOC90586	OCIAD1	0.890203002660044
LOC653720	SLC30A3	0.890183921274303
LOC388458	SSX5	0.890150456689183
LOC23117	LOC613037	0.890109929861519
DEM1	KIAA1751	0.890073781688142
FLJ20699	TTC38	0.889784711485701
MYH11	TAGLN	0.889688830533391
LOC391370	LOC728244	0.889627351666526
LOC653270	LOC653720	0.889307141013472
HIST2H2AA3	HIST2H2AA4	0.889197581064493
CHD3	ZNF197	0.88918433597203
LOC100134504	LOC641848	0.889156183078719
LOC100129502	NLRP8	0.889100012646694
LOC100128098	YRDC	0.889005351427162
LOC653073	SNX26	0.888964580198674
BMS1P5	EID2B	0.888863813279718
LOC645157	LOC731640	0.888790808184406
FAM175A	LOC100132391	0.888773048992107
ATP1A3	LOC100134420	0.888739818370081
TRIM13	ZNF577	0.888722343666875
SHROOM4	ZNF577	0.888691801764171
LYPD3	MOSPD3	0.888663451131529
C20orf62	TRIML1	0.888501235871495
LOC728492	SERF1B	0.888420487235055
NLRP8	OCIAD1	0.888153859076687
C2orf69	FLJ44124	0.888090645484177
LOC100129685	LOC653156	0.887960489132242
LOC100129362	LOC100132391	0.887814161830152
LOC100133516	NLRP8	0.887782497184819
LOC100130808	PSENEN	0.887776512760346
CLK2	GPR175	0.887758791260029
TNFSF15	ZNF577	0.887633375927988
OCIAD1	SPTLC1	0.887543989157973
CBX1	LOC645251	0.887484311251723
LOC388532	LOC731640	0.887423507716824
LOC100128084	ZNF14	0.887393339777787
DEM1	PLDN	0.886922717338657
AKR1C2	AKR1C3	0.886890283643577
CSF3R	LCP1	0.88685776341558
DUXAP3	MAGT1	0.886728189391487
C20orf55	CALN1	0.886715885582012
C2orf69	MCART1	0.886565561610532
DUSP19	SHROOM4	0.886433703385609
FLJ36131	LOC648852	0.886344719561664
LOC100190938	NLRP8	0.886317515857063
ARF4	PSENEN	0.886222918573594
SHROOM4	TRIM13	0.886183042621048
EZR	VIL2	0.886169042866634
LOC100130808	TRIML1	0.886048846218923
PRTN3	SDC3	0.886045432282487
HSPC268	QRFPR	0.885732292456532
LOC100130623	LOC653270	0.885646303984088
FLJ43681	LOC100129028	0.885555515060969
FLJ36131	LOC401098	0.885518666465883
LOC645452	OCIAD1	0.885505815370186
KLHL35	SIGIRR	0.885431956154616
FIBCD1	LOC653635	0.885403880607449
MCART1	NLRP8	0.88523797430165
LOC645715	LOC728672	0.885197385902063
ACTG2	MYLK	0.885080244532405
SHROOM4	TNFSF15	0.885004285413033
TDRD1	TRIM13	0.884860911341315
LOC642828	LOC727984	0.884797855874069
PPBP	TUBB1	0.88472607028039
LOC100131989	NLRP8	0.8845276075865
CDKN2AIPNL	LOC100132391	0.884401832255742
LOC100129742	LOC100131205	0.884346311369375
DUXAP3	OCIAD1	0.884315927188149
LOC653720	LOC723805	0.884219773972376
NRGN	TUBB1	0.884118290017316
LOC645452	MCART1	0.884040386857383
BMS1P5	FAM175A	0.883993024065289
LOC100132247	LOC728888	0.883981618756376
MYL9	MYLK	0.883924913619707
UBR3	ZNF650	0.883875142533641
LOC90586	SPTLC1	0.883859552989917
FLJ43681	LOC388076	0.88385161897664
LOC100128510	ZNF577	0.883847811300538
LOC338870	LOC728244	0.883741277735554
LOC100131971	LOC644191	0.883700758157655
C9orf25	SLC25A45	0.88364453598988
FLJ35429	SMTNL1	0.883448461189523
LOC100131205	LOC729208	0.883430964112386
LOC100130070	LOC100130775	0.883393634474104
C20orf62	LOC100132652	0.883266563855742
CALD1	MYLK	0.883258725025742
EEF1AL7	LOC728672	0.883241157721586
KIAA1751	LOC100129211	0.883077976674568
CNKSR1	OR52N2	0.882950107466309
LOC338870	LOC391370	0.882683613078445
LOC100128510	TRIM13	0.882534466345766
LOC727984	LOC730255	0.882453463614427
DEM1	LOC728903	0.882357937924787
KCNE1L	LOC339240	0.88229075992522
LOC100131718	NLRP8	0.882273028078922
LOC100129269	SHROOM4	0.882266332299696
NLRP8	SYAP1	0.882248983647875
C14orf85	LOC100132391	0.882035151684129
LOC401098	YRDC	0.882026236778178
LOC100128510	LOC100129269	0.881922944877691
LOC652045	LYPD3	0.881830499033922
HMGN2	TRMT5	0.881769331711055
FLJ43681	LOC100129742	0.881769049725545
RAMP2	STX10	0.8816540981089
FAM73A	NLRP8	0.881445993944317
DHRS4L2	LOC728635	0.881402232737817
CSF3R	WAS	0.881318714012488
C14orf174	IRX1	0.881226220528528
LOC100132291	LOC642828	0.881196083078773
FGF23	OR2T11	0.881061829346448
CIDEA	PLIN	0.880968248147486
LRAP	ZMAT3	0.880677234040825
CD79A	LOC646508	0.880653527934576
FAM73A	LOC90586	0.880501711613305
LOC100128510	LOC100132391	0.880478443627877
LOC100128288	LOC100129362	0.880385377311199
LOC100132391	LOC100190938	0.880271206168529
DUSP19	GRIPAP1	0.880215501078095
LOC389223	LOC440595	0.880162476082304
LOC100130808	LOC644686	0.880099237370751
KLHL28	TRIM13	0.880027917481338
FCHSD2	SLITRK4	0.87984990084844
LOC388076	LOC730255	0.879832402626008
LOC100131672	LOC645157	0.87968698399912
LOC440353	LOC644931	0.879663992728143
ACPT	NOC4L	0.879540028723824
DUSP19	ZNF69	0.879461258294199
SEPT5	TUBB1	0.879435226581784
NLRP8	PTPLAD2	0.879398914405458
TP63	TP73L	0.879389185329519
LCP1	LYN	0.879372897173426
FGR	LTB	0.879326806543897
LOC730534	TRMT5	0.879218779590767
LOC645452	ZNF738	0.879164411637668
SLC25A39	SNCA	0.879141950741253
LOC644322	LOC653458	0.87892723390724
FAM175A	LOC100129502	0.878924333721974
AMAC1L3	LOC654155	0.878908197561439
LOC728903	PLDN	0.878892569507088
LOC644774	PGK1	0.878875123734166
LOC100132391	YRDC	0.878835398873607
LOC647389	TDRD1	0.878732337382327
CDC42BPB	TNRC6A	0.878679395315438
SHROOM4	TDRD1	0.878673175093313
BMS1P5	LOC100128288	0.878586899572556
LOC100131205	LOC100131672	0.878563013427601
NOC4L	SIPA1L3	0.878516936297119
TRIML1	UBE2W	0.878398600736164
LOC100129211	PLDN	0.878306845649531
DDX51	FAM175A	0.878268612604959
LOC100132658	LOC100133185	0.878153643051326
LOC100128510	TDRD1	0.878006576998165
CKMT2	SPTBN2	0.877940039402901
LOC100130070	LOC100131787	0.8778886299481
CHD4	SIPA1L3	0.87784878633316
LOC401098	LRRC37B2	0.877840078732706
FLJ43681	LOC653658	0.877748200058107
FAM175A	LOC100129362	0.87772000245984
AHSP	SNCA	0.87762444540749
C11orf63	LOC648852	0.877603885899794
C2orf69	LOC645452	0.877540593221168
LOC100132291	LOC651202	0.877498696873651
COL8A2	DNA2	0.877444554834972
KPNA4	LOC100131336	0.877431808146458
LOC641819	UBE2W	0.877414657940353
EID2B	FAM175A	0.877383191259479
LOC645688	LOC729742	0.877211408090494
LOC650646	RPS26L	0.877004189034694
FAM175A	LOC100190938	0.876761813769677
LOC100132652	OR2T11	0.87663315888603
LOC100129742	LOC100134504	0.876606471631164
LOC100131971	LOC644934	0.876599828738119
KLHL28	LOC100128510	0.876594444160728
LRRC37B2	NLRP8	0.876562141374909
FGR	RAC2	0.876512694162301
LOC100131205	LOC651202	0.876466405205366
IL7R	LTB	0.876441996900317
LOC100127975	LOC100129502	0.876394719785014
LOC100133551	LOC650909	0.876263055832252
FGR	WAS	0.876198572311219
LOC100128510	ZNF69	0.876151493734008
LOC100129028	LOC642828	0.875965546686048
IFI44	IFI44L	0.875747125249809
LOC100128084	LOC728809	0.875728384636153
CALN1	CSNK2A1	0.875705358032892
LOC100132652	LOC653270	0.875704242813784
AQP9	S100A8	0.875665988612524
CIDEA	MGST1	0.875590225534971
FIBCD1	MED1	0.875228622809376
AIRE	RPL7L1	0.875186962006471
CCBE1	LOC648852	0.875158784627842
CDC42BPB	GRINA	0.8751279911055
EPHA10	TGM3	0.875090326067211
C2orf69	SULT1A1	0.874917156655523
NLRP8	ZNF682	0.874670442329601
ANAPC1	LOC652324	0.874594643407189
LOC649076	LOC653162	0.874528533414301
LOC651202	LOC653773	0.874444581581892
LOC100131971	LOC641768	0.87436658584301
FAM63A	ZNF69	0.874214450875265
LOC100132291	LOC388076	0.874157179140593
FLJ43681	LOC651202	0.874147875121462
LOC100008588	LOC100133565	0.874121387856644
EEF1A1	LOC649150	0.873792575380673
DUSP19	ZMAT3	0.873505990728964
EFNA4	LOC653720	0.873259577668349
CHD3	ITGB1BP3	0.873238499278214
ARF4	MED1	0.873077636174871
LOC388524	LOC653162	0.872940231324315
LOC100134420	OR8G2	0.872854122949352
CCDC21	RNF220	0.872847586988444
FLJ44124	NLRP8	0.872831482957547
LOC100131971	LOC441377	0.872711625614449
LOC100134426	OR52N2	0.872610141427509
DUXAP3	LOC645452	0.872566410027206
FAM175A	ZNF577	0.872527163928938
LOC100129742	LOC653658	0.87240650729352
LOC100131672	LOC646527	0.872382626362651
LOC100134504	LOC220433	0.872326019736366
EID2B	LOC100128288	0.872247306452134
FLJ43681	LOC729340	0.872163570261366
RNU6.1	RNU6.15	0.872101003883286
OR2T11	TRIML1	0.871925892611876
LCP1	LTB	0.871918879727894
FLJ43681	LOC100132291	0.871905925624473
FLJ46309	NLRP8	0.871801956469803
LOC642828	LOC651202	0.871768108021373
FSTL1	PCOLCE2	0.871759605452923
ACTG2	LOC387763	0.871749749245706
ACTG2	TAGLN	0.87174575369003
CALD1	CSRP1	0.871712864506755
LOC100129028	RPS28	0.871621192029505
TIMP2	VIM	0.871598458224005
FLJ43681	LOC729208	0.871556849836792
FRS3	RNF220	0.871452704041579
GRIPAP1	ZNF69	0.871413899173556
DTWD2	NLRP8	0.871337117090713
CSNK2A1	LOC641819	0.871237444740181
AGPAT1	LOC407835	0.871230050042989
LOC100131205	LOC642828	0.87118811639235
FTHL3	FTHL8	0.870915204382995
EIF4EBP2	TRIML1	0.870816851547049
IRX1	LOC100133600	0.870706515885892
DUXAP3	LOC399900	0.870678273997511
CSRP1	TAGLN	0.870640068831898
LOC100129650	LOC646753	0.870254003499731
LOC100134504	LOC642828	0.870240131073374
FAM175A	FLJ46309	0.869970095122089
CHD4	ITGA7	0.869931055517248
DMC1	ZNF486	0.869879984125684
ALAS2	SNCA	0.869837280117891
S100A8	WAS	0.86983629069534
LOC647389	TRIM13	0.869788915460523
ANXA2	S100A10	0.869702864528734
FLJ36131	FLJ46309	0.869615806736882
LCP1	PRKCB1	0.869578115516539
NLRP8	ZNF486	0.869567764935457
EIF4EBP2	MED1	0.869328884160778
FGF23	LOC723805	0.869206112325274
LOC100128062	NLRP8	0.869190969800604
LOC100133823	LOC646753	0.869187273962106
LOC100134504	LOC728484	0.868838941015474
LOC100132391	LOC100133516	0.868715262632571
LOC100129502	RHBDL2	0.868484790124095
LOC648852	NLRP8	0.868429752746238
LOC339240	LOC729704	0.86826197956427
NLRP8	TMEM106A	0.868025668376237
RGS18	TUBB1	0.868021051718965
LOC100131205	LOC388621	0.867948391757912
ITGB2	LYN	0.867939955005482
CCBE1	ZNF682	0.867876958357649
LOC389223	LOC645715	0.867827369966391
FAM63A	HSPC268	0.867813039654784
C20orf55	LOC727899	0.86772407387697
FLJ43681	LOC653773	0.867686544125363
HBQ1	SLC25A39	0.867631622053357
LOC387867	LOC648249	0.867570083236684
LOC100133478	LOC100133600	0.867411194618742
OCIAD1	USP49	0.867380726387292
LOC100128062	ZNF486	0.867320295649017
RTN2	TGOLN2	0.867306183765997
DDX51	NLRP8	0.867154371629825
ANXA1	S100A10	0.866974460985801
HSPB1	HSPBL2	0.866964163803072
C2orf69	DMC1	0.866804012997444
AQP9	S100A9	0.866778722730739
LOC644928	LOC644934	0.866698202255357
ARF4	PTPN7	0.866369205066213
LEP	NLRP8	0.866295925412153
LOC644604	LOC649150	0.866195999936094
LOC100130623	SLC30A3	0.866117755481221
HMGN2	LOC730534	0.865989165853814
LOC652668	RASA4	0.865845223594739
CDKN2AIPNL	ZNF14	0.865717398704188
FKBP14	ZNF483	0.865662699153388
LOC100131205	LOC645157	0.865616942710833
CHRNA5	FAM63A	0.865590237105333
LOC100129211	TRIM13	0.865502303740958
C10orf71	LOC100130757	0.865427843138293
LOC100132547	LOC388076	0.865379589823037
